experiment_id,model_version,model_type,units,learning_rate,batch_size,epochs,dropout,epoch,accuracy,val_accuracy,precision,recall,auc,early_stopping
8,,GRU,128-256-128,0.0005,32,25,0.2,25,0.9574060440063475,0.9741081,0.9751822248591436,0.9646511532938276,0.9998362703230708,False
9,,GRU,64,0.002,32,25,,1,0.5125671029090881,0.7918687462806702,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,2,0.7565162777900696,0.8577243089675903,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,3,0.8127056360244751,0.8885521292686462,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,4,0.8362162113189697,0.8921458125114441,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,5,0.8553537130355835,0.8526151776313782,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,6,0.8476142883300781,0.9214149713516236,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,7,0.8690899014472961,0.9299013018608092,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,8,0.8791132569313049,0.9307672381401062,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,9,0.8763530254364014,0.9216314554214478,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,10,0.8771432042121887,0.912322462,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,11,0.87319231,0.9347072839736938,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,12,0.8918102979660034,0.927519917,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,13,0.8885088562965393,0.927823007,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,14,0.9005022644996643,0.9379979372024536,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,15,0.8923622965812683,0.933018684,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,16,0.879535437,0.943626583,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,17,0.8921133279800415,0.9375649690628052,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,18,0.9048969745635986,0.9409421682357788,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,19,0.8565444350242615,0.9353134632110596,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,20,0.8944622278213501,0.9244024753570556,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,21,0.8969302177429199,0.9383442997932434,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,22,0.896161675,0.9413318037986756,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,23,0.8844605088233948,0.941981316,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,24,0.8910417556762695,0.9398596882820128,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
9,,GRU,64,0.002,32,25,,25,0.8962157964706421,0.9397298097610474,0.9653567977398037,0.9222656379402508,0.9991694193374216,False
10,,GRU,128-128,0.001,64,25,0.1,1,0.648575485,0.8752164840698242,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,2,0.8716011643409729,0.9027970433235168,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,3,0.8928385972976685,0.9227572083473206,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,4,0.9069860577583312,0.9284724593162536,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,5,0.9160677194595336,0.943410099,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,6,0.9211768507957458,0.8588500022888184,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,7,0.923190176,0.9301610589027404,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,8,0.932196081,0.9515933394432068,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,9,0.9354217052459716,0.9529355764389038,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,10,0.9423493146896362,0.945834756,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,11,0.9463435411453248,0.9682629108428956,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,12,0.950575829,0.9735451936721802,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,13,0.9574601650238036,0.969215453,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,14,0.954494298,0.9832438230514526,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,15,0.9637274742126464,0.983417034,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,16,0.9638465642929076,0.9840232133865356,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,17,0.9710772633552552,0.9833304286003112,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,18,0.9650047421455384,0.9809491038322448,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,19,0.9717699885368348,0.9521995186805724,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,20,0.9723004102706908,0.9274766445159912,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,21,0.9720081686973572,0.9635867476463318,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,22,0.9694319367408752,0.9883962869644164,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,23,0.9747575521469116,0.9775718450546264,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,24,0.9715968370437622,0.937954605,0.985696372,0.97801756,0.9999715976793146,False
10,,GRU,128-128,0.001,64,25,0.1,25,0.9721705317497253,0.9874870181083679,0.9856963716899979,0.97801756,0.9999715976793146,False
